tas,time_bnds,geo_region
9.45458133829693,2016-01-01,b'Isle of Man             '
8.834326189366603,2015-01-01,b'Northern Ireland        '
8.834326189366603,2016-01-01,b'Northern Ireland        '
7.571335122847387,2015-01-01,b'Scotland                '
7.571335122847387,2016-01-01,b'Scotland                '
9.187892765299368,2015-01-01,b'United Kingdom          '
9.187892765299368,2016-01-01,b'United Kingdom          '
9.480910518554131,2015-01-01,b'Wales                   '
9.480910518554131,2016-01-01,b'Wales                   '
9.969209968386869e+36,2016-01-01,b'Channel Islands         '
9.969209968386869e+36,2017-01-01,b'Channel Islands         '
10.120782437155158,2016-01-01,b'England                 '
10.120782437155158,2017-01-01,b'England                 '
10.05264733884823,2016-01-01,b'England and Wales       '
10.05264733884823,2017-01-01,b'England and Wales       '
9.852918980428692,2016-01-01,b'Isle of Man             '
9.852918980428692,2017-01-01,b'Isle of Man             '
9.328253714747785,2016-01-01,b'Northern Ireland        '
9.328253714747785,2017-01-01,b'Northern Ireland        '
7.812603767258112,2016-01-01,b'Scotland                '
7.812603767258112,2017-01-01,b'Scotland                '
9.290009751811034,2016-01-01,b'United Kingdom          '
9.290009751811034,2017-01-01,b'United Kingdom          '
9.623962917566226,2016-01-01,b'Wales                   '
9.623962917566226,2017-01-01,b'Wales                   '
9.969209968386869e+36,2017-01-01,b'Channel Islands         '
9.969209968386869e+36,2018-01-01,b'Channel Islands         '
10.394674282304585,2017-01-01,b'England                 '
10.394674282304585,2018-01-01,b'England                 '
10.325185020828147,2017-01-01,b'England and Wales       '
10.325185020828147,2018-01-01,b'England and Wales       '
9.917219568889685,2017-01-01,b'Isle of Man             '
9.917219568889685,2018-01-01,b'Isle of Man             '
9.493688996976433,2017-01-01,b'Northern Ireland        '
9.493688996976433,2018-01-01,b'Northern Ireland        '
8.017065719755895,2017-01-01,b'Scotland                '
8.017065719755895,2018-01-01,b'Scotland                '
9.534475428635597,2017-01-01,b'United Kingdom          '
9.534475428635597,2018-01-01,b'United Kingdom          '
9.887980634519804,2017-01-01,b'Wales                   '
9.887980634519804,2018-01-01,b'Wales                   '
9.969209968386869e+36,2018-01-01,b'Channel Islands         '
9.969209968386869e+36,2019-01-01,b'Channel Islands         '
10.434858673271172,2018-01-01,b'England                 '
10.434858673271172,2019-01-01,b'England                 '
10.336548816836101,2018-01-01,b'England and Wales       '
10.336548816836101,2019-01-01,b'England and Wales       '
9.75299955991681,2018-01-01,b'Isle of Man             '
9.75299955991681,2019-01-01,b'Isle of Man             '
9.195024645896368,2018-01-01,b'Northern Ireland        '
9.195024645896368,2019-01-01,b'Northern Ireland        '
7.7836912737363,2018-01-01,b'Scotland                '
7.7836912737363,2019-01-01,b'Scotland                '
9.44923353723934,2018-01-01,b'United Kingdom          '
9.44923353723934,2019-01-01,b'United Kingdom          '
9.71801439097617,2018-01-01,b'Wales                   '
9.71801439097617,2019-01-01,b'Wales                   '
9.969209968386869e+36,2019-01-01,b'Channel Islands         '
9.969209968386869e+36,2020-01-01,b'Channel Islands         '
10.22297487122437,2019-01-01,b'England                 '
10.22297487122437,2020-01-01,b'England                 '
10.148503228023678,2019-01-01,b'England and Wales       '
10.148503228023678,2020-01-01,b'England and Wales       '
9.831633739723909,2019-01-01,b'Isle of Man             '
9.831633739723909,2020-01-01,b'Isle of Man             '
9.358244156254655,2019-01-01,b'Northern Ireland        '
9.358244156254655,2020-01-01,b'Northern Ireland        '
7.941311171146164,2019-01-01,b'Scotland                '
7.941311171146164,2020-01-01,b'Scotland                '
9.392649672779156,2019-01-01,b'United Kingdom          '
9.392649672779156,2020-01-01,b'United Kingdom          '
9.679951276669657,2019-01-01,b'Wales                   '
9.679951276669657,2020-01-01,b'Wales                   '
9.969209968386869e+36,2020-01-01,b'Channel Islands         '
9.969209968386869e+36,2021-01-01,b'Channel Islands         '
10.56689039790902,2020-01-01,b'England                 '
10.56689039790902,2021-01-01,b'England                 '
10.479034976673095,2020-01-01,b'England and Wales       '
10.479034976673095,2021-01-01,b'England and Wales       '
9.978916379147412,2020-01-01,b'Isle of Man             '
9.978916379147412,2021-01-01,b'Isle of Man             '
9.29317375739659,2020-01-01,b'Northern Ireland        '
9.29317375739659,2021-01-01,b'Northern Ireland        '
8.024870784587703,2020-01-01,b'Scotland                '
8.024870784587703,2021-01-01,b'Scotland                '
9.62093360569278,2020-01-01,b'United Kingdom          '
9.62093360569278,2021-01-01,b'United Kingdom          '
9.926276540200995,2020-01-01,b'Wales                   '
9.926276540200995,2021-01-01,b'Wales                   '
